n,x,y,z
1422,-380,-120,0
1423,-360,-120,0
1424,-340,-120,0
1425,-320,-120,0
1426,-300,-120,0
1427,-280,-120,0
1428,-260,-120,0
1429,-240,-120,0
1430,-220,-120,0
1431,-200,-120,0
1432,-180,-120,0
1433,-160,-120,0
1434,-140,-120,0
1435,-120,-120,0
1436,-100,-120,0
1437,-80,-120,0
1438,-60,-120,0
1439,-40,-120,0
1440,-20,-120,0
1441,0,-120,0
1442,20,-120,0
1443,40,-120,0
1444,60,-120,0
1445,80,-120,0
1446,100,-120,0
1447,120,-120,0
1448,140,-120,0
1449,160,-120,0
1450,180,-120,0
1451,200,-120,0
1452,220,-120,0
1453,240,-120,0
1454,260,-120,0
1455,280,-120,0
1456,300,-120,0
1457,320,-120,0
1458,340,-120,0
1459,360,-120,0
1460,380,-120,0
1461,400,-120,0
1462,420,-120,0
1463,440,-120,0
1464,460,-120,0
1465,480,-120,0
1466,500,-120,0
1467,520,-120,0
1468,540,-120,0
1469,560,-120,0
1470,580,-120,0
1471,600,-120,0
1472,620,-120,0
1473,640,-120,0
1474,660,-120,0
1475,680,-120,0
1476,700,-120,0
1477,720,-120,0
1478,740,-120,0
1479,760,-120,0
1480,780,-120,0
1481,800,-120,0
1482,820,-120,0
1483,840,-120,0
1484,860,-120,0
1485,880,-120,0
1486,900,-120,0
1487,920,-120,0
1488,940,-120,0
1489,960,-120,0
1490,-1000,-100,0
1491,-980,-100,0
1492,-960,-100,0
1493,-940,-100,0
1494,-920,-100,0
1495,-900,-100,0
1496,-880,-100,0
1497,-860,-100,0
1498,-840,-100,0
1499,-820,-100,0
1500,-800,-100,0
1501,-780,-100,0
1502,-760,-100,0
1503,-740,-100,0
1504,-720,-100,0
1505,-700,-100,0
1506,-680,-100,0
1507,-660,-100,0
1508,-640,-100,0
1509,-620,-100,0
1510,-600,-100,0
1511,-580,-100,0
1512,-560,-100,0
1513,-540,-100,0
1514,-520,-100,0
1515,-500,-100,0
1516,-480,-100,0
1517,-460,-100,0
1518,-440,-100,0
1519,-420,-100,0
1520,-400,-100,0
1521,-380,-100,0
1522,-360,-100,0
1523,-340,-100,0
1524,-320,-100,0
1525,-300,-100,0
1526,-280,-100,0
1527,-260,-100,0
1528,-240,-100,0
1529,-220,-100,0
1530,-200,-100,0
1531,-180,-100,0
1532,-160,-100,0
1533,-140,-100,0
1534,-120,-100,0
1535,-100,-100,0
1536,-80,-100,0
1537,-60,-100,0
1538,-40,-100,0
1539,-20,-100,0
1540,0,-100,0
1541,20,-100,0
1542,40,-100,0
1543,60,-100,0
1544,80,-100,0
1545,100,-100,0
1546,120,-100,0
1547,140,-100,0
1548,160,-100,0
1549,180,-100,0
1550,200,-100,0
1551,220,-100,0
1552,240,-100,0
1553,260,-100,0
1554,280,-100,0
1555,300,-100,0
1556,320,-100,0
1557,340,-100,0
1558,360,-100,0
1559,380,-100,0
1560,400,-100,0
1561,420,-100,0
1562,440,-100,0
1563,460,-100,0
1564,480,-100,0
1565,500,-100,0
1566,520,-100,0
1567,540,-100,0
1568,560,-100,0
1569,580,-100,0
1570,600,-100,0
1571,620,-100,0
1572,640,-100,0
1573,660,-100,0
1574,680,-100,0
1575,700,-100,0
1576,720,-100,0
1577,740,-100,0
1578,760,-100,0
1579,780,-100,0
1580,800,-100,0
1581,820,-100,0
1582,840,-100,0
1583,860,-100,0
1584,880,-100,0
1585,900,-100,0
1586,920,-100,0
1587,940,-100,0
1588,960,-100,0
1589,-1000,-80,0
1590,-980,-80,0
1591,-960,-80,0
1592,-940,-80,0
1593,-920,-80,0
1594,-900,-80,0
1595,-880,-80,0
1596,-860,-80,0
1597,-840,-80,0
1598,-820,-80,0
1599,-800,-80,0
1600,-780,-80,0
1601,-760,-80,0
1602,-740,-80,0
1603,-720,-80,0
1604,-700,-80,0
1605,-680,-80,0
1606,-660,-80,0
1607,-640,-80,0
1608,-620,-80,0
1609,-600,-80,0
1610,-580,-80,0
1611,-560,-80,0
1612,-540,-80,0
1613,-520,-80,0
1614,-500,-80,0
1615,-480,-80,0
1616,-460,-80,0
1617,-440,-80,0
1618,-420,-80,0
1619,-400,-80,0
1620,-380,-80,0
1621,-360,-80,0
1622,-340,-80,0
1623,-320,-80,0
1624,-300,-80,0
1625,-280,-80,0
1626,-260,-80,0
1627,-240,-80,0
1628,-220,-80,0
1629,-200,-80,0
1630,-180,-80,0
1631,-160,-80,0
1632,-140,-80,0
1633,-120,-80,0
1634,-100,-80,0
1635,-80,-80,0
1636,-60,-80,0
1637,-40,-80,0
1638,-20,-80,0
1639,0,-80,0
1640,20,-80,0
1641,40,-80,0
1642,60,-80,0
1643,80,-80,0
1644,100,-80,0
1645,120,-80,0
1646,140,-80,0
1647,160,-80,0
1648,180,-80,0
1649,200,-80,0
1650,220,-80,0
1651,240,-80,0
1652,260,-80,0
1653,280,-80,0
1654,300,-80,0
1655,320,-80,0
1656,340,-80,0
1657,360,-80,0
1658,380,-80,0
1659,400,-80,0
1660,420,-80,0
1661,440,-80,0
1662,460,-80,0
1663,480,-80,0
1664,500,-80,0
1665,520,-80,0
1666,540,-80,0
1667,560,-80,0
1668,580,-80,0
1669,600,-80,0
1670,620,-80,0
1671,640,-80,0
1672,660,-80,0
1673,680,-80,0
1674,700,-80,0
1675,720,-80,0
1676,740,-80,0
1677,760,-80,0
1678,780,-80,0
1679,800,-80,0
1680,820,-80,0
1681,840,-80,0
1682,860,-80,0
1683,880,-80,0
1684,900,-80,0
1685,920,-80,0
1686,940,-80,0
1687,960,-80,0
1688,-1000,-60,0
1689,-980,-60,0
1690,-960,-60,0
1691,-940,-60,0
1692,-920,-60,0
1693,-900,-60,0
1694,-880,-60,0
1695,-860,-60,0
1696,-840,-60,0
1697,-820,-60,0
1698,-800,-60,0
1699,-780,-60,0
1700,-760,-60,0
1701,-740,-60,0
1702,-720,-60,0
1703,-700,-60,0
1704,-680,-60,0
1705,-660,-60,0
1706,-640,-60,0
1707,-620,-60,0
1708,-600,-60,0
1709,-580,-60,0
1710,-560,-60,0
1711,-540,-60,0
1712,-520,-60,0
1713,-500,-60,0
1714,-480,-60,0
1715,-460,-60,0
1716,-440,-60,0
1717,-420,-60,0
1718,-400,-60,0
1719,-380,-60,0
1720,-360,-60,0
1721,-340,-60,0
1722,-320,-60,0
1723,-300,-60,0
1724,-280,-60,0
1725,-260,-60,0
1726,-240,-60,0
1727,-220,-60,0
1728,-200,-60,0
1729,-180,-60,0
1730,-160,-60,0
1731,-140,-60,0
1732,-120,-60,0
1733,-100,-60,0
1734,-80,-60,0
1735,-60,-60,0
1736,-40,-60,0
1737,-20,-60,0
1738,0,-60,0
1739,20,-60,0
1740,40,-60,0
1741,60,-60,0
1742,80,-60,0
1743,100,-60,0
1744,120,-60,0
1745,140,-60,0
1746,160,-60,0
1747,180,-60,0
1748,200,-60,0
1749,220,-60,0
1750,240,-60,0
1751,260,-60,0
1752,280,-60,0
1753,300,-60,0
1754,320,-60,0
1755,340,-60,0
1756,360,-60,0
1757,380,-60,0
1758,400,-60,0
1759,420,-60,0
1760,440,-60,0
1761,460,-60,0
1762,480,-60,0
1763,500,-60,0
1764,520,-60,0
1765,540,-60,0
1766,560,-60,0
1767,580,-60,0
1768,600,-60,0
1769,620,-60,0
1770,640,-60,0
1771,660,-60,0
1772,680,-60,0
1773,700,-60,0
1774,720,-60,0
1775,740,-60,0
1776,760,-60,0
1777,780,-60,0
1778,800,-60,0
1779,820,-60,0
1780,840,-60,0
1781,860,-60,0
1782,880,-60,0
1783,900,-60,0
1784,920,-60,0
1785,940,-60,0
1786,960,-60,0
1787,-1000,-40,0
1788,-980,-40,0
1789,-960,-40,0
1790,-940,-40,0
1791,-920,-40,0
1792,-900,-40,0
1793,-880,-40,0
1794,-860,-40,0
1795,-840,-40,0
1796,-820,-40,0
1797,-800,-40,0
1798,-780,-40,0
1799,-760,-40,0
1800,-740,-40,0
1801,-720,-40,0
1802,-700,-40,0
1803,-680,-40,0
1804,-660,-40,0
1805,-640,-40,0
1806,-620,-40,0
1807,-600,-40,0
1808,-580,-40,0
1809,-560,-40,0
1810,-540,-40,0
1811,-520,-40,0
1812,-500,-40,0
1813,-480,-40,0
1814,-460,-40,0
1815,-440,-40,0
1816,-420,-40,0
1817,-400,-40,0
1818,-380,-40,0
1819,-360,-40,0
1820,-340,-40,0
1821,-320,-40,0
1822,-300,-40,0
1823,-280,-40,0
1824,-260,-40,0
1825,-240,-40,0
1826,-220,-40,0
1827,-200,-40,0
1828,-180,-40,0
1829,-160,-40,0
1830,-140,-40,0
1831,-120,-40,0
1832,-100,-40,0
1833,-80,-40,0
1834,-60,-40,0
1835,-40,-40,0
1836,-20,-40,0
1837,0,-40,0
1838,20,-40,0
1839,40,-40,0
1840,60,-40,0
1841,80,-40,0
1842,100,-40,0
1843,120,-40,0
1844,140,-40,0
1845,160,-40,0
1846,180,-40,0
1847,200,-40,0
1848,220,-40,0
1849,240,-40,0
1850,260,-40,0
1851,280,-40,0
1852,300,-40,0
1853,320,-40,0
1854,340,-40,0
1855,360,-40,0
1856,380,-40,0
1857,400,-40,0
1858,420,-40,0
1859,440,-40,0
1860,460,-40,0
1861,480,-40,0
1862,500,-40,0
1863,520,-40,0
1864,540,-40,0
1865,560,-40,0
1866,580,-40,0
1867,600,-40,0
1868,620,-40,0
1869,640,-40,0
1870,660,-40,0
1871,680,-40,0
1872,700,-40,0
1873,720,-40,0
1874,740,-40,0
1875,760,-40,0
1876,780,-40,0
1877,800,-40,0
1878,820,-40,0
1879,840,-40,0
1880,860,-40,0
1881,880,-40,0
1882,900,-40,0
1883,920,-40,0
1884,940,-40,0
1885,960,-40,0
1886,-1000,-20,0
1887,-980,-20,0
1888,-960,-20,0
1889,-940,-20,0
1890,-920,-20,0
1891,-900,-20,0
1892,-880,-20,0
1893,-860,-20,0
1894,-840,-20,0
1895,-820,-20,0
1896,-800,-20,0
1897,-780,-20,0
1898,-760,-20,0
1899,-740,-20,0
1900,-720,-20,0
1901,-700,-20,0
1902,-680,-20,0
1903,-660,-20,0
1904,-640,-20,0
1905,-620,-20,0
1906,-600,-20,0
1907,-580,-20,0
1908,-560,-20,0
1909,-540,-20,0
1910,-520,-20,0
1911,-500,-20,0
1912,-480,-20,0
1913,-460,-20,0
1914,-440,-20,0
1915,-420,-20,0
1916,-400,-20,0
1917,-380,-20,0
1918,-360,-20,0
1919,-340,-20,0
1920,-320,-20,0
1921,-300,-20,0
1922,-280,-20,0
1923,-260,-20,0
1924,-240,-20,0
1925,-220,-20,0
1926,-200,-20,0
1927,-180,-20,0
1928,-160,-20,0
1929,-140,-20,0
1930,-120,-20,0
1931,-100,-20,0
1932,-80,-20,0
1933,-60,-20,0
1934,-40,-20,0
1935,-20,-20,0
1936,0,-20,0
1937,20,-20,0
1938,40,-20,0
1939,60,-20,0
1940,80,-20,0
1941,100,-20,0
1942,120,-20,0
1943,140,-20,0
1944,160,-20,0
1945,180,-20,0
1946,200,-20,0
1947,220,-20,0
1948,240,-20,0
1949,260,-20,0
1950,280,-20,0
1951,300,-20,0
1952,320,-20,0
1953,340,-20,0
1954,360,-20,0
1955,380,-20,0
1956,400,-20,0
1957,420,-20,0
1958,440,-20,0
1959,460,-20,0
1960,480,-20,0
1961,500,-20,0
1962,520,-20,0
1963,540,-20,0
1964,560,-20,0
1965,580,-20,0
1966,600,-20,0
1967,620,-20,0
1968,640,-20,0
1969,660,-20,0
1970,680,-20,0
1971,700,-20,0
1972,720,-20,0
1973,740,-20,0
1974,760,-20,0
1975,780,-20,0
1976,800,-20,0
1977,820,-20,0
1978,840,-20,0
1979,860,-20,0
1980,880,-20,0
1981,900,-20,0
1982,920,-20,0
1983,940,-20,0
1984,960,-20,0
1985,-1000,0,0
1986,-980,0,0
1987,-960,0,0
1988,-940,0,0
1989,-920,0,0
1990,-900,0,0
1991,-880,0,0
1992,-860,0,0
1993,-840,0,0
1994,-820,0,0
1995,-800,0,0
1996,-780,0,0
1997,-760,0,0
1998,-740,0,0
1999,-720,0,0
2000,-700,0,0
2001,-680,0,0
2002,-660,0,0
2003,-640,0,0
2004,-620,0,0
2005,-600,0,0
2006,-580,0,0
2007,-560,0,0
2008,-540,0,0
2009,-520,0,0
2010,-500,0,0
2011,-480,0,0
2012,-460,0,0
2013,-440,0,0
2014,-420,0,0
2015,-400,0,0
2016,-380,0,0
2017,-360,0,0
2018,-340,0,0
2019,-320,0,0
2020,-300,0,0
2021,-280,0,0
2022,-260,0,0
2023,-240,0,0
2024,-220,0,0
2025,-200,0,0
2026,-180,0,0
2027,-160,0,0
2028,-140,0,0
2029,-120,0,0
2030,-100,0,0
2031,-80,0,0
2032,-60,0,0
2033,-40,0,0
2034,-20,0,0
2035,0,0,0
2036,20,0,0
2037,40,0,0
2038,60,0,0
2039,80,0,0
2040,100,0,0
2041,120,0,0
2042,140,0,0
2043,160,0,0
2044,180,0,0
2045,200,0,0
2046,220,0,0
2047,240,0,0
2048,260,0,0
2049,280,0,0
2050,300,0,0
2051,320,0,0
2052,340,0,0
2053,360,0,0
2054,380,0,0
2055,400,0,0
2056,420,0,0
2057,440,0,0
2058,460,0,0
2059,480,0,0
2060,500,0,0
2061,520,0,0
2062,540,0,0
2063,560,0,0
2064,580,0,0
2065,600,0,0
2066,620,0,0
2067,640,0,0
2068,660,0,0
2069,680,0,0
2070,700,0,0
2071,720,0,0
2072,740,0,0
2073,760,0,0
2074,780,0,0
2075,800,0,0
2076,820,0,0
2077,840,0,0
2078,860,0,0
2079,880,0,0
2080,900,0,0
2081,920,0,0
2082,940,0,0
2083,960,0,0
2084,-1000,20,0
2085,-980,20,0
2086,-960,20,0
2087,-940,20,0
2088,-920,20,0
2089,-900,20,0
2090,-880,20,0
2091,-860,20,0
2092,-840,20,0
2093,-820,20,0
2094,-800,20,0
2095,-780,20,0
2096,-760,20,0
2097,-740,20,0
2098,-720,20,0
2099,-700,20,0
2100,-680,20,0
2101,-660,20,0
2102,-640,20,0
2103,-620,20,0
2104,-600,20,0
2105,-580,20,0
2106,-560,20,0
2107,-540,20,0
2108,-520,20,0
2109,-500,20,0
2110,-480,20,0
2111,-460,20,0
2112,-440,20,0
2113,-420,20,0
2114,-400,20,0
2115,-380,20,0
2116,-360,20,0
2117,-340,20,0
2118,-320,20,0
2119,-300,20,0
2120,-280,20,0
2121,-260,20,0
2122,-240,20,0
2123,-220,20,0
2124,-200,20,0
2125,-180,20,0
2126,-160,20,0
2127,-140,20,0
2128,-120,20,0
2129,-100,20,0
2130,-80,20,0
2131,-60,20,0
2132,-40,20,0
2133,-20,20,0
2134,0,20,0
2135,20,20,0
2136,40,20,0
2137,60,20,0
2138,80,20,0
2139,100,20,0
2140,120,20,0
2141,140,20,0
2142,160,20,0
2143,180,20,0
2144,200,20,0
2145,220,20,0
2146,240,20,0
2147,260,20,0
2148,280,20,0
2149,300,20,0
2150,320,20,0
2151,340,20,0
2152,360,20,0
2153,380,20,0
2154,400,20,0
2155,420,20,0
2156,440,20,0
2157,460,20,0
2158,480,20,0
2159,500,20,0
2160,520,20,0
2161,540,20,0
2162,560,20,0
2163,580,20,0
2164,600,20,0
2165,620,20,0
2166,640,20,0
2167,660,20,0
2168,680,20,0
2169,700,20,0
2170,720,20,0
2171,740,20,0
2172,760,20,0
2173,780,20,0
2174,800,20,0
2175,820,20,0
2176,840,20,0
2177,860,20,0
2178,880,20,0
2179,900,20,0
2180,920,20,0
2181,940,20,0
2182,960,20,0
2183,-1000,40,0
2184,-980,40,0
2185,-960,40,0
2186,-940,40,0
2187,-920,40,0
2188,-900,40,0
2189,-880,40,0
2190,-860,40,0
2191,-840,40,0
2192,-820,40,0
2193,-800,40,0
2194,-780,40,0
2195,-760,40,0
2196,-740,40,0
2197,-720,40,0
2198,-700,40,0
2199,-680,40,0
2200,-660,40,0
2201,-640,40,0
2202,-620,40,0
2203,-600,40,0
2204,-580,40,0
2205,-560,40,0
2206,-540,40,0
2207,-520,40,0
2208,-500,40,0
2209,-480,40,0
2210,-460,40,0
2211,-440,40,0
2212,-420,40,0
2213,-400,40,0
2214,-380,40,0
2215,-360,40,0
2216,-340,40,0
2217,-320,40,0
2218,-300,40,0
2219,-280,40,0
2220,-260,40,0
2221,-240,40,0
2222,-220,40,0
2223,-200,40,0
2224,-180,40,0
2225,-160,40,0
2226,-140,40,0
2227,-120,40,0
2228,-100,40,0
2229,-80,40,0
2230,-60,40,0
2231,-40,40,0
2232,-20,40,0
2233,0,40,0
2234,20,40,0
2235,40,40,0
2236,60,40,0
2237,80,40,0
2238,100,40,0
2239,120,40,0
2240,140,40,0
2241,160,40,0
2242,180,40,0
2243,200,40,0
2244,220,40,0
2245,240,40,0
2246,260,40,0
2247,280,40,0
2248,300,40,0
2249,320,40,0
2250,340,40,0
2251,360,40,0
2252,380,40,0
2253,400,40,0
2254,420,40,0
2255,440,40,0
2256,460,40,0
2257,480,40,0
2258,500,40,0
2259,520,40,0
2260,540,40,0
2261,560,40,0
2262,580,40,0
2263,600,40,0
2264,620,40,0
2265,640,40,0
2266,660,40,0
2267,680,40,0
2268,700,40,0
2269,720,40,0
2270,740,40,0
2271,760,40,0
2272,780,40,0
2273,800,40,0
2274,820,40,0
2275,840,40,0
2276,860,40,0
2277,880,40,0
2278,900,40,0
2279,920,40,0
2280,940,40,0
2281,960,40,0
2282,-1000,60,0
2283,-980,60,0
2284,-960,60,0
2285,-940,60,0
2286,-920,60,0
2287,-900,60,0
2288,-880,60,0
2289,-860,60,0
2290,-840,60,0
2291,-820,60,0
2292,-800,60,0
2293,-780,60,0
2294,-760,60,0
2295,-740,60,0
2296,-720,60,0
2297,-700,60,0
2298,-680,60,0
2299,-660,60,0
2300,-640,60,0
2301,-620,60,0
2302,-600,60,0
2303,-580,60,0
2304,-560,60,0
2305,-540,60,0
2306,-520,60,0
2307,-500,60,0
2308,-480,60,0
2309,-460,60,0
2310,-440,60,0
2311,-420,60,0
2312,-400,60,0
2313,-380,60,0
2314,-360,60,0
2315,-340,60,0
2316,-320,60,0
2317,-300,60,0
2318,-280,60,0
2319,-260,60,0
2320,-240,60,0
2321,-220,60,0
2322,-200,60,0
2323,-180,60,0
2324,-160,60,0
2325,-140,60,0
2326,-120,60,0
2327,-100,60,0
2328,-80,60,0
2329,-60,60,0
2330,-40,60,0
2331,-20,60,0
2332,0,60,0
2333,20,60,0
2334,40,60,0
2335,60,60,0
2336,80,60,0
2337,100,60,0
2338,120,60,0
2339,140,60,0
2340,160,60,0
2341,180,60,0
2342,200,60,0
2343,220,60,0
2344,240,60,0
2345,260,60,0
2346,280,60,0
2347,300,60,0
2348,320,60,0
2349,340,60,0
2350,360,60,0
2351,380,60,0
2352,400,60,0
2353,420,60,0
2354,440,60,0
2355,460,60,0
2356,480,60,0
2357,500,60,0
2358,520,60,0
2359,540,60,0
2360,560,60,0
2361,580,60,0
2362,600,60,0
2363,620,60,0
2364,640,60,0
2365,660,60,0
2366,680,60,0
2367,700,60,0
2368,720,60,0
2369,740,60,0
2370,760,60,0
2371,780,60,0
2372,800,60,0
2373,820,60,0
2374,840,60,0
2375,860,60,0
2376,880,60,0
2377,900,60,0
2378,920,60,0
2379,940,60,0
2380,960,60,0
2381,-1000,80,0
2382,-980,80,0
2383,-960,80,0
2384,-940,80,0
2385,-920,80,0
2386,-900,80,0
2387,-880,80,0
2388,-860,80,0
2389,-840,80,0
2390,-820,80,0
2391,-800,80,0
2392,-780,80,0
2393,-760,80,0
2394,-740,80,0
2395,-720,80,0
2396,-700,80,0
2397,-680,80,0
2398,-660,80,0
2399,-640,80,0
2400,-620,80,0
2401,-600,80,0
2402,-580,80,0
2403,-560,80,0
2404,-540,80,0
2405,-520,80,0
2406,-500,80,0
2407,-480,80,0
2408,-460,80,0
2409,-440,80,0
2410,-420,80,0
2411,-400,80,0
2412,-380,80,0
2413,-360,80,0
2414,-340,80,0
2415,-320,80,0
2416,-300,80,0
2417,-280,80,0
2418,-260,80,0
2419,-240,80,0
2420,-220,80,0
2421,-200,80,0
2422,-180,80,0
2423,-160,80,0
2424,-140,80,0
2425,-120,80,0
2426,-100,80,0
2427,-80,80,0
2428,-60,80,0
2429,-40,80,0
2430,-20,80,0
2431,0,80,0
2432,20,80,0
2433,40,80,0
2434,60,80,0
2435,80,80,0
2436,100,80,0
2437,120,80,0
2438,140,80,0
2439,160,80,0
2440,180,80,0
2441,200,80,0
2442,220,80,0
2443,240,80,0
2444,260,80,0
2445,280,80,0
2446,300,80,0
2447,320,80,0
2448,340,80,0
2449,360,80,0
2450,380,80,0
2451,400,80,0
2452,420,80,0
2453,440,80,0
2454,460,80,0
2455,480,80,0
2456,500,80,0
2457,520,80,0
2458,540,80,0
2459,560,80,0
2460,580,80,0
2461,600,80,0
2462,620,80,0
2463,640,80,0
2464,660,80,0
2465,680,80,0
2466,700,80,0
2467,720,80,0
2468,740,80,0
2469,760,80,0
2470,780,80,0
2471,800,80,0
2472,820,80,0
2473,840,80,0
2474,860,80,0
2475,880,80,0
2476,900,80,0
2477,920,80,0
2478,940,80,0
2479,960,80,0
2480,-1000,100,0
2481,-980,100,0
2482,-960,100,0
2483,-940,100,0
2484,-920,100,0
2485,-900,100,0
2486,-880,100,0
2487,-860,100,0
2488,-840,100,0
2489,-820,100,0
2490,-800,100,0
2491,-780,100,0
2492,-760,100,0
2493,-740,100,0
2494,-720,100,0
2495,-700,100,0
2496,-680,100,0
2497,-660,100,0
2498,-640,100,0
2499,-620,100,0
2500,-600,100,0
2501,-580,100,0
2502,-560,100,0
2503,-540,100,0
2504,-520,100,0
2505,-500,100,0
2506,-480,100,0
2507,-460,100,0
2508,-440,100,0
2509,-420,100,0
2510,-400,100,0
2511,-380,100,0
2512,-360,100,0
2513,-340,100,0
2514,-320,100,0
2515,-300,100,0
2516,-280,100,0
2517,-260,100,0
2518,-240,100,0
2519,-220,100,0
2520,-200,100,0
2521,-180,100,0
2522,-160,100,0
2523,-140,100,0
2524,-120,100,0
2525,-100,100,0
2526,-80,100,0
2527,-60,100,0
2528,-40,100,0
2529,-20,100,0
2530,0,100,0
2531,20,100,0
2532,40,100,0
2533,60,100,0
2534,80,100,0
2535,100,100,0
2536,120,100,0
2537,140,100,0
2538,160,100,0
2539,180,100,0
2540,200,100,0
2541,220,100,0
2542,240,100,0
2543,260,100,0
2544,280,100,0
2545,300,100,0
2546,320,100,0
2547,340,100,0
2548,360,100,0
2549,380,100,0
2550,400,100,0
2551,420,100,0
2552,440,100,0
2553,460,100,0
2554,480,100,0
2555,500,100,0
2556,520,100,0
2557,540,100,0
2558,560,100,0
2559,580,100,0
2560,600,100,0
2561,620,100,0
2562,640,100,0
2563,660,100,0
2564,680,100,0
2565,700,100,0
2566,720,100,0
2567,740,100,0
2568,760,100,0
2569,780,100,0
2570,800,100,0
2571,820,100,0
2572,840,100,0
2573,860,100,0
2574,880,100,0
2575,900,100,0
2576,920,100,0
2577,940,100,0
2578,960,100,0
2579,-1000,120,0
2580,-980,120,0
2581,-960,120,0
2582,-940,120,0
2583,-920,120,0
2584,-900,120,0
2585,-880,120,0
2586,-860,120,0
2587,-840,120,0
2588,-820,120,0
2589,-800,120,0
2590,-780,120,0
2591,-760,120,0
2592,-740,120,0
2593,-720,120,0
2594,-700,120,0
2595,-680,120,0
2596,-660,120,0
2597,-640,120,0
2598,-620,120,0
2599,-600,120,0
2600,-580,120,0
2601,-560,120,0
2602,-540,120,0
2603,-520,120,0
2604,-500,120,0
2605,-480,120,0
2606,-460,120,0
2607,-440,120,0
2608,-420,120,0
2609,-400,120,0
2610,-380,120,0
2611,-360,120,0
2612,-340,120,0
2613,-320,120,0
2614,-300,120,0
2615,-280,120,0
2616,-260,120,0
2617,-240,120,0
2618,-220,120,0
2619,-200,120,0
2620,-180,120,0
2621,-160,120,0
2622,-140,120,0
2623,-120,120,0
2624,-100,120,0
2625,-80,120,0
2626,-60,120,0
2627,-40,120,0
2628,-20,120,0
2629,0,120,0
2630,20,120,0
2631,40,120,0
2632,60,120,0
2633,80,120,0
2634,100,120,0
2635,120,120,0
2636,140,120,0
2637,160,120,0
2638,180,120,0
2639,200,120,0
2640,220,120,0
2641,240,120,0
2642,260,120,0
2643,280,120,0
2644,300,120,0
2645,320,120,0
2646,340,120,0
2647,360,120,0
2648,380,120,0
2649,400,120,0
2650,420,120,0
2651,440,120,0
2652,460,120,0
2653,480,120,0
2654,500,120,0
2655,520,120,0
2656,540,120,0
2657,560,120,0
2658,580,120,0
2659,600,120,0
2660,620,120,0
2661,640,120,0
2662,660,120,0
2663,680,120,0
2664,700,120,0
2665,720,120,0
2666,740,120,0
2667,760,120,0
2668,780,120,0
2669,800,120,0
2670,820,120,0
2671,840,120,0
2672,860,120,0
2673,880,120,0
2674,900,120,0
2675,920,120,0
2676,940,120,0
2677,960,120,0
2678,-1000,140,0
2679,-980,140,0
2680,-960,140,0
2681,-940,140,0
2682,-920,140,0
2683,-900,140,0
2684,-880,140,0
2685,-860,140,0
2686,-840,140,0
2687,-820,140,0
2688,-800,140,0
2689,-780,140,0
2690,-760,140,0
2691,-740,140,0
2692,-720,140,0
2693,-700,140,0
2694,-680,140,0
2695,-660,140,0
2696,-640,140,0
2697,-620,140,0
2698,-600,140,0
2699,-580,140,0
2700,-560,140,0
2701,-540,140,0
2702,-520,140,0
2703,-500,140,0
2704,-480,140,0
2705,-460,140,0
2706,-440,140,0
2707,-420,140,0
2708,-400,140,0
2709,-380,140,0
2710,-360,140,0
2711,-340,140,0
2712,-320,140,0
2713,-300,140,0
2714,-280,140,0
2715,-260,140,0
2716,-240,140,0
2717,-220,140,0
2718,-200,140,0
2719,-180,140,0
2720,-160,140,0
2721,-140,140,0
2722,-120,140,0
2723,-100,140,0
2724,-80,140,0
2725,-60,140,0
2726,-40,140,0
2727,-20,140,0
2728,0,140,0
2729,20,140,0
2730,40,140,0
2731,60,140,0
2732,80,140,0
2733,100,140,0
2734,120,140,0
2735,140,140,0
2736,160,140,0
2737,180,140,0
2738,200,140,0
2739,220,140,0
2740,240,140,0
2741,260,140,0
2742,280,140,0
2743,300,140,0
2744,320,140,0
2745,340,140,0
2746,360,140,0
2747,380,140,0
2748,400,140,0
2749,420,140,0
2750,440,140,0
2751,460,140,0
2752,480,140,0
2753,500,140,0
2754,520,140,0
2755,540,140,0
2756,560,140,0
2757,580,140,0
2758,600,140,0
2759,620,140,0
2760,640,140,0
2761,660,140,0
2762,680,140,0
2763,700,140,0
2764,720,140,0
2765,740,140,0
2766,760,140,0
2767,780,140,0
2768,800,140,0
2769,820,140,0
2770,840,140,0
2771,860,140,0
2772,880,140,0
2773,900,140,0
2774,920,140,0
2775,940,140,0
2776,960,140,0
2777,-1000,160,0
2778,-980,160,0
2779,-960,160,0
2780,-940,160,0
2781,-920,160,0
2782,-900,160,0
2783,-880,160,0
2784,-860,160,0
2785,-840,160,0
2786,-820,160,0
2787,-800,160,0
2788,-780,160,0
2789,-760,160,0
2790,-740,160,0
2791,-720,160,0
2792,-700,160,0
2793,-680,160,0
2794,-660,160,0
2795,-640,160,0
2796,-620,160,0
2797,-600,160,0
2798,-580,160,0
2799,-560,160,0
2800,-540,160,0
2801,-520,160,0
2802,-500,160,0
2803,-480,160,0
2804,-460,160,0
2805,-440,160,0
2806,-420,160,0
2807,-400,160,0
2808,-380,160,0
2809,-360,160,0
2810,-340,160,0
2811,-320,160,0
2812,-300,160,0
2813,-280,160,0
2814,-260,160,0
2815,-240,160,0
2816,-220,160,0
2817,-200,160,0
2818,-180,160,0
2819,-160,160,0
2820,-140,160,0
2821,-120,160,0
2822,-100,160,0
2823,-80,160,0
2824,-60,160,0
2825,-40,160,0
2826,-20,160,0
2827,0,160,0
2828,20,160,0
2829,40,160,0
2830,60,160,0
2831,80,160,0
